0,519.5339965820312
6.762611494676852,519.5711059570312
13.525222989353704,519.6068725585938
20.287834484030554,519.6428833007812
27.05044597870741,519.6785278320312
33.81305747338426,519.7069091796875
40.57566896806111,519.7330322265625
47.33828046273796,519.7583618164062
54.10089195741482,519.7792358398438
60.86350345209167,519.801513671875
67.62611494676852,519.8306884765625
74.38872644144537,519.8654174804688
81.15133793612222,519.902099609375
87.91394943079908,519.9493408203125
94.67656092547593,519.9943237304688
101.43917242015279,520.0216674804688
108.20178391482963,520.0276489257812
114.96439540950648,520.031982421875
121.72700690418334,520.0626220703125
128.4896183988602,520.0982666015625
135.25222989353705,520.1239624023438
142.01484138821388,520.1256713867188
148.77745288289074,520.1301879882812
155.5400643775676,520.5757446289062
162.30267587224444,521.1973876953125
169.0652873669213,521.9585571289062
175.82789886159816,523.7523193359375
182.59051035627502,525.4902954101562
189.35312185095185,527.60888671875
196.1157333456287,530.0444946289062
202.87834484030557,532.4817504882812
209.6409563349824,533.5139770507812
216.40356782965927,534.697021484375
223.16617932433613,535.25341796875
229.92879081901296,534.8010864257812
236.69140231368982,534.365478515625
243.45401380836668,533.8441772460938
250.21662530304351,533.2766723632812
256.9792367977204,532.734619140625
263.7418482923972,532.3234252929688
270.5044597870741,531.8995971679688
277.26707128175093,531.6229858398438
284.02968277642776,531.4119873046875
290.79229427110465,531.224365234375
297.5549057657815,531.2041625976562
304.3175172604583,531.1897583007812
311.0801287551352,531.2933959960938
317.84274024981204,531.508544921875
324.60535174448887,531.7542724609375
331.36796323916576,532.2443237304688
338.1305747338426,532.77197265625
344.8931862285195,533.4320678710938
351.6557977231963,534.2738037109375
358.41840921787315,535.1522827148438
365.18102071255004,536.1934814453125
371.94363220722687,537.3076782226562
378.7062437019037,538.5166015625
385.4688551965806,539.8954467773438
392.2314666912574,541.304443359375
398.99407818593426,542.4981689453125
405.75668968061115,543.6636962890625
412.519301175288,544.97802734375
419.2819126699648,546.8170166015625
426.0445241646417,548.74853515625
432.80713565931853,551.265869140625
439.56974715399537,554.2066040039062
446.33235864867225,557.1131591796875
453.0949701433491,560.4609375
459.8575816380259,563.6483154296875
466.6201931327028,567.1360473632812
473.38280462737964,571.3196411132812
480.1454161220565,575.2437744140625
486.90802761673336,580.0171508789062
493.6706391114102,585.081787109375
500.43325060608703,590.2567749023438
507.1958621007639,595.5200805664062
513.9584735954408,600.6651611328125
520.7210850901176,604.953369140625
527.4836965847944,608.9568481445312
534.2463080794713,612.9410400390625
541.0089195741482,615.6476440429688
547.771531068825,618.5751953125
